"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"AUS","POP","TOT","AGRWTH","A","1960",2.1737,
"AUS","POP","TOT","AGRWTH","A","1961",2.2695,
"AUS","POP","TOT","AGRWTH","A","1962",1.8299,
"AUS","POP","TOT","AGRWTH","A","1963",1.9288,
"AUS","POP","TOT","AGRWTH","A","1964",1.9684,
"AUS","POP","TOT","AGRWTH","A","1965",1.9718,
"AUS","POP","TOT","AGRWTH","A","1966",2.2802,
"AUS","POP","TOT","AGRWTH","A","1967",1.7205,
"AUS","POP","TOT","AGRWTH","A","1968",1.776,
"AUS","POP","TOT","AGRWTH","A","1969",2.1183,
"AUS","POP","TOT","AGRWTH","A","1970",1.9924,
"AUS","POP","TOT","AGRWTH","A","1971",4.4766,
"AUS","POP","TOT","AGRWTH","A","1972",1.809,
"AUS","POP","TOT","AGRWTH","A","1973",1.5099,
"AUS","POP","TOT","AGRWTH","A","1974",1.6145,
"AUS","POP","TOT","AGRWTH","A","1975",1.2419,
"AUS","POP","TOT","AGRWTH","A","1976",1.0083,
"AUS","POP","TOT","AGRWTH","A","1977",1.1341,
"AUS","POP","TOT","AGRWTH","A","1978",1.1768,
"AUS","POP","TOT","AGRWTH","A","1979",1.0897,
"AUS","POP","TOT","AGRWTH","A","1980",1.2374,
"AUS","POP","TOT","AGRWTH","A","1981",1.5508,
"AUS","POP","TOT","AGRWTH","A","1982",1.7488,
"AUS","POP","TOT","AGRWTH","A","1983",1.3779,
"AUS","POP","TOT","AGRWTH","A","1984",1.2077,
"AUS","POP","TOT","AGRWTH","A","1985",1.341,
"AUS","POP","TOT","AGRWTH","A","1986",1.457,
"AUS","POP","TOT","AGRWTH","A","1987",1.5327,
"AUS","POP","TOT","AGRWTH","A","1988",1.6496,
"AUS","POP","TOT","AGRWTH","A","1989",1.7072,
"AUS","POP","TOT","AGRWTH","A","1990",1.491,
"AUS","POP","TOT","AGRWTH","A","1991",1.2827,
"AUS","POP","TOT","AGRWTH","A","1992",1.1258,
"AUS","POP","TOT","AGRWTH","A","1993",0.8935,
"AUS","POP","TOT","AGRWTH","A","1994",0.9677,
"AUS","POP","TOT","AGRWTH","A","1995",1.1199,
"AUS","POP","TOT","AGRWTH","A","1996",1.2212,
"AUS","POP","TOT","AGRWTH","A","1997",1.0879,
"AUS","POP","TOT","AGRWTH","A","1998",1.0017,
"AUS","POP","TOT","AGRWTH","A","1999",1.0999,
"AUS","POP","TOT","AGRWTH","A","2000",1.151,
"AUS","POP","TOT","AGRWTH","A","2001",1.2922,
"AUS","POP","TOT","AGRWTH","A","2002",1.144,
"AUS","POP","TOT","AGRWTH","A","2003",1.1568,
"AUS","POP","TOT","AGRWTH","A","2004",1.0749,
"AUS","POP","TOT","AGRWTH","A","2005",1.2247,
"AUS","POP","TOT","AGRWTH","A","2006",1.3585,
"AUS","POP","TOT","AGRWTH","A","2007",1.8417,
"AUS","POP","TOT","AGRWTH","A","2008",2.0241,
"AUS","POP","TOT","AGRWTH","A","2009",2.0822,
"AUS","POP","TOT","AGRWTH","A","2010",1.5678,
"AUS","POP","TOT","AGRWTH","A","2011",1.3992,
"AUS","POP","TOT","AGRWTH","A","2012",1.7611,
"AUS","POP","TOT","AGRWTH","A","2013",1.736,
"AUS","POP","TOT","AGRWTH","A","2014",1.5027,
"AUS","POP","TOT","AGRWTH","A","2015",1.4496,
"AUS","POP","TOT","AGRWTH","A","2016",1.5742,
"AUS","POP","TOT","AGRWTH","A","2017",1.6987,
"AUS","POP","TOT","AGRWTH","A","2018",1.5893,
"AUT","POP","TOT","AGRWTH","A","1960",0.4734,
"AUT","POP","TOT","AGRWTH","A","1961",0.5499,
"AUT","POP","TOT","AGRWTH","A","1962",0.6147,
"AUT","POP","TOT","AGRWTH","A","1963",0.6444,
"AUT","POP","TOT","AGRWTH","A","1964",0.6687,
"AUT","POP","TOT","AGRWTH","A","1965",0.6518,
"AUT","POP","TOT","AGRWTH","A","1966",0.7038,
"AUT","POP","TOT","AGRWTH","A","1967",0.7502,
"AUT","POP","TOT","AGRWTH","A","1968",0.5206,
"AUT","POP","TOT","AGRWTH","A","1969",0.3459,
"AUT","POP","TOT","AGRWTH","A","1970",0.3498,
"AUT","POP","TOT","AGRWTH","A","1971",0.4472,
"AUT","POP","TOT","AGRWTH","A","1972",0.5828,
"AUT","POP","TOT","AGRWTH","A","1973",0.5555,
"AUT","POP","TOT","AGRWTH","A","1974",0.1703,
"AUT","POP","TOT","AGRWTH","A","1975",-0.264,
"AUT","POP","TOT","AGRWTH","A","1976",-0.176,
"AUT","POP","TOT","AGRWTH","A","1977",0.0383,
"AUT","POP","TOT","AGRWTH","A","1978",-0.08,
"AUT","POP","TOT","AGRWTH","A","1979",-0.17,
"AUT","POP","TOT","AGRWTH","A","1980",0.0001,
"AUT","POP","TOT","AGRWTH","A","1981",0.2553,
"AUT","POP","TOT","AGRWTH","A","1982",0.0717,
"AUT","POP","TOT","AGRWTH","A","1983",-0.161,
"AUT","POP","TOT","AGRWTH","A","1984",-0.006,
"AUT","POP","TOT","AGRWTH","A","1985",0.0469,
"AUT","POP","TOT","AGRWTH","A","1986",0.0635,
"AUT","POP","TOT","AGRWTH","A","1987",0.0633,
"AUT","POP","TOT","AGRWTH","A","1988",0.1416,
"AUT","POP","TOT","AGRWTH","A","1989",0.4515,
"AUT","POP","TOT","AGRWTH","A","1990",0.7649,
"AUT","POP","TOT","AGRWTH","A","1991",1.0034,
"AUT","POP","TOT","AGRWTH","A","1992",1.1066,
"AUT","POP","TOT","AGRWTH","A","1993",0.828,
"AUT","POP","TOT","AGRWTH","A","1994",0.3856,
"AUT","POP","TOT","AGRWTH","A","1995",0.1532,
"AUT","POP","TOT","AGRWTH","A","1996",0.135,
"AUT","POP","TOT","AGRWTH","A","1997",0.1133,
"AUT","POP","TOT","AGRWTH","A","1998",0.1097,
"AUT","POP","TOT","AGRWTH","A","1999",0.1947,
"AUT","POP","TOT","AGRWTH","A","2000",0.2407,
"AUT","POP","TOT","AGRWTH","A","2001",0.3835,
"AUT","POP","TOT","AGRWTH","A","2002",0.4952,
"AUT","POP","TOT","AGRWTH","A","2003",0.4469,
"AUT","POP","TOT","AGRWTH","A","2004",0.6306,
"AUT","POP","TOT","AGRWTH","A","2005",0.6834,
"AUT","POP","TOT","AGRWTH","A","2006",0.5187,
"AUT","POP","TOT","AGRWTH","A","2007",0.3294,
"AUT","POP","TOT","AGRWTH","A","2008",0.3176,
"AUT","POP","TOT","AGRWTH","A","2009",0.2396,
"AUT","POP","TOT","AGRWTH","A","2010",0.2348,
"AUT","POP","TOT","AGRWTH","A","2011",0.3284,
"AUT","POP","TOT","AGRWTH","A","2012",0.4503,
"AUT","POP","TOT","AGRWTH","A","2013",0.6042,
"AUT","POP","TOT","AGRWTH","A","2014",0.7868,
"AUT","POP","TOT","AGRWTH","A","2015",1.0017,
"AUT","POP","TOT","AGRWTH","A","2016",1.278,
"AUT","POP","TOT","AGRWTH","A","2017",0.6323,
"AUT","POP","TOT","AGRWTH","A","2018",0.4847,
"BEL","POP","TOT","AGRWTH","A","1960",0.5467,
"BEL","POP","TOT","AGRWTH","A","1961",0.3327,
"BEL","POP","TOT","AGRWTH","A","1962",0.3988,
"BEL","POP","TOT","AGRWTH","A","1963",0.7504,
"BEL","POP","TOT","AGRWTH","A","1964",0.9509,
"BEL","POP","TOT","AGRWTH","A","1965",0.9122,
"BEL","POP","TOT","AGRWTH","A","1966",0.6777,
"BEL","POP","TOT","AGRWTH","A","1967",0.5581,
"BEL","POP","TOT","AGRWTH","A","1968",0.3941,
"BEL","POP","TOT","AGRWTH","A","1969",0.2835,
"BEL","POP","TOT","AGRWTH","A","1970",0.0986,
"BEL","POP","TOT","AGRWTH","A","1971",0.1824,
"BEL","POP","TOT","AGRWTH","A","1972",0.3923,
"BEL","POP","TOT","AGRWTH","A","1973",0.3151,
"BEL","POP","TOT","AGRWTH","A","1974",0.3151,
"BEL","POP","TOT","AGRWTH","A","1975",0.2893,
"BEL","POP","TOT","AGRWTH","A","1976",0.1788,
"BEL","POP","TOT","AGRWTH","A","1977",0.1235,
"BEL","POP","TOT","AGRWTH","A","1978",0.0933,
"BEL","POP","TOT","AGRWTH","A","1979",0.0899,
"BEL","POP","TOT","AGRWTH","A","1980",0.1102,
"BEL","POP","TOT","AGRWTH","A","1981",-0.002,
"BEL","POP","TOT","AGRWTH","A","1982",-0.027,
"BEL","POP","TOT","AGRWTH","A","1983",-0.007,
"BEL","POP","TOT","AGRWTH","A","1984",-0.001,
"BEL","POP","TOT","AGRWTH","A","1985",0.0298,
"BEL","POP","TOT","AGRWTH","A","1986",0.0356,
"BEL","POP","TOT","AGRWTH","A","1987",0.0852,
"BEL","POP","TOT","AGRWTH","A","1988",0.3184,
"BEL","POP","TOT","AGRWTH","A","1989",0.3638,
"BEL","POP","TOT","AGRWTH","A","1990",0.2986,
"BEL","POP","TOT","AGRWTH","A","1991",0.3722,
"BEL","POP","TOT","AGRWTH","A","1992",0.4066,
"BEL","POP","TOT","AGRWTH","A","1993",0.3913,
"BEL","POP","TOT","AGRWTH","A","1994",0.3086,
"BEL","POP","TOT","AGRWTH","A","1995",0.2097,
"BEL","POP","TOT","AGRWTH","A","1996",0.1955,
"BEL","POP","TOT","AGRWTH","A","1997",0.2422,
"BEL","POP","TOT","AGRWTH","A","1998",0.2137,
"BEL","POP","TOT","AGRWTH","A","1999",0.2294,
"BEL","POP","TOT","AGRWTH","A","2000",0.2427,
"BEL","POP","TOT","AGRWTH","A","2001",0.3445,
"BEL","POP","TOT","AGRWTH","A","2002",0.4492,
"BEL","POP","TOT","AGRWTH","A","2003",0.4195,
"BEL","POP","TOT","AGRWTH","A","2004",0.4337,
"BEL","POP","TOT","AGRWTH","A","2005",0.5516,
"BEL","POP","TOT","AGRWTH","A","2006",0.6617,
"BEL","POP","TOT","AGRWTH","A","2007",0.737,
"BEL","POP","TOT","AGRWTH","A","2008",0.7931,
"BEL","POP","TOT","AGRWTH","A","2009",0.8078,
"BEL","POP","TOT","AGRWTH","A","2010",0.9178,
"BEL","POP","TOT","AGRWTH","A","2011",0.8996,
"BEL","POP","TOT","AGRWTH","A","2012",0.6743,
"BEL","POP","TOT","AGRWTH","A","2013",0.5175,
"BEL","POP","TOT","AGRWTH","A","2014",0.492,
"BEL","POP","TOT","AGRWTH","A","2015",0.525,
"BEL","POP","TOT","AGRWTH","A","2016",0.5029,
"BEL","POP","TOT","AGRWTH","A","2017",0.4787,
"BEL","POP","TOT","AGRWTH","A","2018",0.4816,
"CAN","POP","TOT","AGRWTH","A","1960",2.212,
"CAN","POP","TOT","AGRWTH","A","1961",2.0717,
"CAN","POP","TOT","AGRWTH","A","1962",1.9031,
"CAN","POP","TOT","AGRWTH","A","1963",1.8848,
"CAN","POP","TOT","AGRWTH","A","1964",1.9246,
"CAN","POP","TOT","AGRWTH","A","1965",1.8495,
"CAN","POP","TOT","AGRWTH","A","1966",1.6757,
"CAN","POP","TOT","AGRWTH","A","1967",1.8327,
"CAN","POP","TOT","AGRWTH","A","1968",1.6074,
"CAN","POP","TOT","AGRWTH","A","1969",1.4691,
"CAN","POP","TOT","AGRWTH","A","1970",1.4303,
"CAN","POP","TOT","AGRWTH","A","1971",0.9911,
"CAN","POP","TOT","AGRWTH","A","1972",1.1676,
"CAN","POP","TOT","AGRWTH","A","1973",1.2301,
"CAN","POP","TOT","AGRWTH","A","1974",1.4058,
"CAN","POP","TOT","AGRWTH","A","1975",1.4701,
"CAN","POP","TOT","AGRWTH","A","1976",1.3245,
"CAN","POP","TOT","AGRWTH","A","1977",1.1771,
"CAN","POP","TOT","AGRWTH","A","1978",1.0004,
"CAN","POP","TOT","AGRWTH","A","1979",0.9946,
"CAN","POP","TOT","AGRWTH","A","1980",1.2979,
"CAN","POP","TOT","AGRWTH","A","1981",1.241,
"CAN","POP","TOT","AGRWTH","A","1982",1.1967,
"CAN","POP","TOT","AGRWTH","A","1983",0.9933,
"CAN","POP","TOT","AGRWTH","A","1984",0.9485,
"CAN","POP","TOT","AGRWTH","A","1985",0.9179,
"CAN","POP","TOT","AGRWTH","A","1986",0.9989,
"CAN","POP","TOT","AGRWTH","A","1987",1.3268,
"CAN","POP","TOT","AGRWTH","A","1988",1.305,
"CAN","POP","TOT","AGRWTH","A","1989",1.8103,
"CAN","POP","TOT","AGRWTH","A","1990",1.519,
"CAN","POP","TOT","AGRWTH","A","1991",1.2505,
"CAN","POP","TOT","AGRWTH","A","1992",1.1907,
"CAN","POP","TOT","AGRWTH","A","1993",1.1049,
"CAN","POP","TOT","AGRWTH","A","1994",1.1012,
"CAN","POP","TOT","AGRWTH","A","1995",1.0401,
"CAN","POP","TOT","AGRWTH","A","1996",1.0507,
"CAN","POP","TOT","AGRWTH","A","1997",0.9987,
"CAN","POP","TOT","AGRWTH","A","1998",0.8333,
"CAN","POP","TOT","AGRWTH","A","1999",0.8161,
"CAN","POP","TOT","AGRWTH","A","2000",0.9356,
"CAN","POP","TOT","AGRWTH","A","2001",1.0922,
"CAN","POP","TOT","AGRWTH","A","2002",1.0933,
"CAN","POP","TOT","AGRWTH","A","2003",0.9054,
"CAN","POP","TOT","AGRWTH","A","2004",0.9373,
"CAN","POP","TOT","AGRWTH","A","2005",0.9489,
"CAN","POP","TOT","AGRWTH","A","2006",1.0154,
"CAN","POP","TOT","AGRWTH","A","2007",0.9758,
"CAN","POP","TOT","AGRWTH","A","2008",1.0887,
"CAN","POP","TOT","AGRWTH","A","2009",1.1483,
"CAN","POP","TOT","AGRWTH","A","2010",1.118,
"CAN","POP","TOT","AGRWTH","A","2011",0.9835,
"CAN","POP","TOT","AGRWTH","A","2012",1.0917,
"CAN","POP","TOT","AGRWTH","A","2013",1.0621,
"CAN","POP","TOT","AGRWTH","A","2014",1.0104,
"CAN","POP","TOT","AGRWTH","A","2015",0.7491,
"CAN","POP","TOT","AGRWTH","A","2016",1.1387,
"CAN","POP","TOT","AGRWTH","A","2017",1.1929,
"CAN","POP","TOT","AGRWTH","A","2018",1.4192,
"CZE","POP","TOT","AGRWTH","A","1960",0.429,
"CZE","POP","TOT","AGRWTH","A","1961",-0.743,
"CZE","POP","TOT","AGRWTH","A","1962",0.3524,
"CZE","POP","TOT","AGRWTH","A","1963",0.4877,
"CZE","POP","TOT","AGRWTH","A","1964",0.6337,
"CZE","POP","TOT","AGRWTH","A","1965",0.5661,
"CZE","POP","TOT","AGRWTH","A","1966",0.4198,
"CZE","POP","TOT","AGRWTH","A","1967",0.2854,
"CZE","POP","TOT","AGRWTH","A","1968",0.2373,
"CZE","POP","TOT","AGRWTH","A","1969",0.1929,
"CZE","POP","TOT","AGRWTH","A","1970",-0.924,
"CZE","POP","TOT","AGRWTH","A","1971",0.2595,
"CZE","POP","TOT","AGRWTH","A","1972",0.3842,
"CZE","POP","TOT","AGRWTH","A","1973",0.5182,
"CZE","POP","TOT","AGRWTH","A","1974",0.7585,
"CZE","POP","TOT","AGRWTH","A","1975",0.6764,
"CZE","POP","TOT","AGRWTH","A","1976",0.6544,
"CZE","POP","TOT","AGRWTH","A","1977",0.6031,
"CZE","POP","TOT","AGRWTH","A","1978",0.5532,
"CZE","POP","TOT","AGRWTH","A","1979",0.4958,
"CZE","POP","TOT","AGRWTH","A","1980",0.2943,
"CZE","POP","TOT","AGRWTH","A","1981",-0.228,
"CZE","POP","TOT","AGRWTH","A","1982",0.1078,
"CZE","POP","TOT","AGRWTH","A","1983",0.0824,
"CZE","POP","TOT","AGRWTH","A","1984",0.0741,
"CZE","POP","TOT","AGRWTH","A","1985",0.0606,
"CZE","POP","TOT","AGRWTH","A","1986",0.0386,
"CZE","POP","TOT","AGRWTH","A","1987",0.0783,
"CZE","POP","TOT","AGRWTH","A","1988",0.0727,
"CZE","POP","TOT","AGRWTH","A","1989",0.0569,
"CZE","POP","TOT","AGRWTH","A","1990",0.0046,
"CZE","POP","TOT","AGRWTH","A","1991",-0.521,
"CZE","POP","TOT","AGRWTH","A","1992",0.0885,
"CZE","POP","TOT","AGRWTH","A","1993",0.124,
"CZE","POP","TOT","AGRWTH","A","1994",0.0537,
"CZE","POP","TOT","AGRWTH","A","1995",-0.052,
"CZE","POP","TOT","AGRWTH","A","1996",-0.149,
"CZE","POP","TOT","AGRWTH","A","1997",-0.113,
"CZE","POP","TOT","AGRWTH","A","1998",-0.084,
"CZE","POP","TOT","AGRWTH","A","1999",-0.118,
"CZE","POP","TOT","AGRWTH","A","2000",-0.099,
"CZE","POP","TOT","AGRWTH","A","2001",-0.47,
"CZE","POP","TOT","AGRWTH","A","2002",-0.229,
"CZE","POP","TOT","AGRWTH","A","2003",0.0085,
"CZE","POP","TOT","AGRWTH","A","2004",0.0516,
"CZE","POP","TOT","AGRWTH","A","2005",0.2661,
"CZE","POP","TOT","AGRWTH","A","2006",0.318,
"CZE","POP","TOT","AGRWTH","A","2007",0.5458,
"CZE","POP","TOT","AGRWTH","A","2008",1.0365,
"CZE","POP","TOT","AGRWTH","A","2009",0.5925,
"CZE","POP","TOT","AGRWTH","A","2010",0.2454,
"CZE","POP","TOT","AGRWTH","A","2011",-0.195,
"CZE","POP","TOT","AGRWTH","A","2012",0.1201,
"CZE","POP","TOT","AGRWTH","A","2013",0.0136,
"CZE","POP","TOT","AGRWTH","A","2014",0.1338,
"CZE","POP","TOT","AGRWTH","A","2015",0.1725,
"CZE","POP","TOT","AGRWTH","A","2016",0.2119,
"CZE","POP","TOT","AGRWTH","A","2017",0.2294,
"CZE","POP","TOT","AGRWTH","A","2018",0.3484,
"DNK","POP","TOT","AGRWTH","A","1960",0.6802,
"DNK","POP","TOT","AGRWTH","A","1961",0.7006,
"DNK","POP","TOT","AGRWTH","A","1962",0.7815,
"DNK","POP","TOT","AGRWTH","A","1963",0.7906,
"DNK","POP","TOT","AGRWTH","A","1964",0.8025,
"DNK","POP","TOT","AGRWTH","A","1965",0.7822,
"DNK","POP","TOT","AGRWTH","A","1966",0.8062,
"DNK","POP","TOT","AGRWTH","A","1967",0.7916,
"DNK","POP","TOT","AGRWTH","A","1968",0.6105,
"DNK","POP","TOT","AGRWTH","A","1969",0.5546,
"DNK","POP","TOT","AGRWTH","A","1970",0.754,
"DNK","POP","TOT","AGRWTH","A","1971",0.6974,
"DNK","POP","TOT","AGRWTH","A","1972",0.5736,
"DNK","POP","TOT","AGRWTH","A","1973",0.6063,
"DNK","POP","TOT","AGRWTH","A","1974",0.4666,
"DNK","POP","TOT","AGRWTH","A","1975",0.2886,
"DNK","POP","TOT","AGRWTH","A","1976",0.2516,
"DNK","POP","TOT","AGRWTH","A","1977",0.3119,
"DNK","POP","TOT","AGRWTH","A","1978",0.311,
"DNK","POP","TOT","AGRWTH","A","1979",0.2459,
"DNK","POP","TOT","AGRWTH","A","1980",0.1216,
"DNK","POP","TOT","AGRWTH","A","1981",-0.028,
"DNK","POP","TOT","AGRWTH","A","1982",-0.073,
"DNK","POP","TOT","AGRWTH","A","1983",-0.068,
"DNK","POP","TOT","AGRWTH","A","1984",-0.052,
"DNK","POP","TOT","AGRWTH","A","1985",0.0405,
"DNK","POP","TOT","AGRWTH","A","1986",0.1338,
"DNK","POP","TOT","AGRWTH","A","1987",0.1267,
"DNK","POP","TOT","AGRWTH","A","1988",0.0486,
"DNK","POP","TOT","AGRWTH","A","1989",0.0599,
"DNK","POP","TOT","AGRWTH","A","1990",0.1625,
"DNK","POP","TOT","AGRWTH","A","1991",0.2598,
"DNK","POP","TOT","AGRWTH","A","1992",0.3312,
"DNK","POP","TOT","AGRWTH","A","1993",0.3482,
"DNK","POP","TOT","AGRWTH","A","1994",0.3009,
"DNK","POP","TOT","AGRWTH","A","1995",0.4393,
"DNK","POP","TOT","AGRWTH","A","1996",0.6435,
"DNK","POP","TOT","AGRWTH","A","1997",0.4317,
"DNK","POP","TOT","AGRWTH","A","1998",0.3233,
"DNK","POP","TOT","AGRWTH","A","1999",0.3358,
"DNK","POP","TOT","AGRWTH","A","2000",0.3427,
"DNK","POP","TOT","AGRWTH","A","2001",0.3323,
"DNK","POP","TOT","AGRWTH","A","2002",0.358,
"DNK","POP","TOT","AGRWTH","A","2003",0.2403,
"DNK","POP","TOT","AGRWTH","A","2004",0.2599,
"DNK","POP","TOT","AGRWTH","A","2005",0.274,
"DNK","POP","TOT","AGRWTH","A","2006",0.3432,
"DNK","POP","TOT","AGRWTH","A","2007",0.4204,
"DNK","POP","TOT","AGRWTH","A","2008",0.5791,
"DNK","POP","TOT","AGRWTH","A","2009",0.5541,
"DNK","POP","TOT","AGRWTH","A","2010",0.4416,
"DNK","POP","TOT","AGRWTH","A","2011",0.4155,
"DNK","POP","TOT","AGRWTH","A","2012",0.3633,
"DNK","POP","TOT","AGRWTH","A","2013",0.3883,
"DNK","POP","TOT","AGRWTH","A","2014",0.5515,
"DNK","POP","TOT","AGRWTH","A","2015",0.6849,
"DNK","POP","TOT","AGRWTH","A","2016",0.8119,
"DNK","POP","TOT","AGRWTH","A","2017",0.633,
"DNK","POP","TOT","AGRWTH","A","2018",0.5079,
"FIN","POP","TOT","AGRWTH","A","1960",0.7953,
"FIN","POP","TOT","AGRWTH","A","1961",0.7082,
"FIN","POP","TOT","AGRWTH","A","1962",0.6822,
"FIN","POP","TOT","AGRWTH","A","1963",0.7094,
"FIN","POP","TOT","AGRWTH","A","1964",0.5579,
"FIN","POP","TOT","AGRWTH","A","1965",0.3338,
"FIN","POP","TOT","AGRWTH","A","1966",0.3754,
"FIN","POP","TOT","AGRWTH","A","1967",0.543,
"FIN","POP","TOT","AGRWTH","A","1968",0.45,
"FIN","POP","TOT","AGRWTH","A","1969",-0.058,
"FIN","POP","TOT","AGRWTH","A","1970",-0.378,
"FIN","POP","TOT","AGRWTH","A","1971",0.1263,
"FIN","POP","TOT","AGRWTH","A","1972",0.5969,
"FIN","POP","TOT","AGRWTH","A","1973",0.5695,
"FIN","POP","TOT","AGRWTH","A","1974",0.5249,
"FIN","POP","TOT","AGRWTH","A","1975",0.4448,
"FIN","POP","TOT","AGRWTH","A","1976",0.3019,
"FIN","POP","TOT","AGRWTH","A","1977",0.28,
"FIN","POP","TOT","AGRWTH","A","1978",0.2875,
"FIN","POP","TOT","AGRWTH","A","1979",0.2559,
"FIN","POP","TOT","AGRWTH","A","1980",0.3115,
"FIN","POP","TOT","AGRWTH","A","1981",0.4273,
"FIN","POP","TOT","AGRWTH","A","1982",0.5618,
"FIN","POP","TOT","AGRWTH","A","1983",0.5977,
"FIN","POP","TOT","AGRWTH","A","1984",0.5358,
"FIN","POP","TOT","AGRWTH","A","1985",0.4177,
"FIN","POP","TOT","AGRWTH","A","1986",0.3253,
"FIN","POP","TOT","AGRWTH","A","1987",0.2841,
"FIN","POP","TOT","AGRWTH","A","1988",0.2912,
"FIN","POP","TOT","AGRWTH","A","1989",0.3615,
"FIN","POP","TOT","AGRWTH","A","1990",0.4444,
"FIN","POP","TOT","AGRWTH","A","1991",0.5475,
"FIN","POP","TOT","AGRWTH","A","1992",0.5635,
"FIN","POP","TOT","AGRWTH","A","1993",0.4851,
"FIN","POP","TOT","AGRWTH","A","1994",0.4317,
"FIN","POP","TOT","AGRWTH","A","1995",0.3825,
"FIN","POP","TOT","AGRWTH","A","1996",0.3286,
"FIN","POP","TOT","AGRWTH","A","1997",0.2978,
"FIN","POP","TOT","AGRWTH","A","1998",0.2657,
"FIN","POP","TOT","AGRWTH","A","1999",0.2322,
"FIN","POP","TOT","AGRWTH","A","2000",0.2077,
"FIN","POP","TOT","AGRWTH","A","2001",0.228,
"FIN","POP","TOT","AGRWTH","A","2002",0.2427,
"FIN","POP","TOT","AGRWTH","A","2003",0.2386,
"FIN","POP","TOT","AGRWTH","A","2004",0.2908,
"FIN","POP","TOT","AGRWTH","A","2005",0.3428,
"FIN","POP","TOT","AGRWTH","A","2006",0.3843,
"FIN","POP","TOT","AGRWTH","A","2007",0.4263,
"FIN","POP","TOT","AGRWTH","A","2008",0.4666,
"FIN","POP","TOT","AGRWTH","A","2009",0.4793,
"FIN","POP","TOT","AGRWTH","A","2010",0.4584,
"FIN","POP","TOT","AGRWTH","A","2011",0.4648,
"FIN","POP","TOT","AGRWTH","A","2012",0.4768,
"FIN","POP","TOT","AGRWTH","A","2013",0.4619,
"FIN","POP","TOT","AGRWTH","A","2014",0.4142,
"FIN","POP","TOT","AGRWTH","A","2015",0.3299,
"FIN","POP","TOT","AGRWTH","A","2016",0.2877,
"FIN","POP","TOT","AGRWTH","A","2017",0.2349,
"FIN","POP","TOT","AGRWTH","A","2018",0.1328,
"FRA","POP","TOT","AGRWTH","A","1960",0.9825,
"FRA","POP","TOT","AGRWTH","A","1961",1.0476,
"FRA","POP","TOT","AGRWTH","A","1962",1.8085,
"FRA","POP","TOT","AGRWTH","A","1963",1.7416,
"FRA","POP","TOT","AGRWTH","A","1964",1.0335,
"FRA","POP","TOT","AGRWTH","A","1965",0.926,
"FRA","POP","TOT","AGRWTH","A","1966",0.8324,
"FRA","POP","TOT","AGRWTH","A","1967",0.7823,
"FRA","POP","TOT","AGRWTH","A","1968",0.7408,
"FRA","POP","TOT","AGRWTH","A","1969",0.8065,
"FRA","POP","TOT","AGRWTH","A","1970",0.9027,
"FRA","POP","TOT","AGRWTH","A","1971",0.9431,
"FRA","POP","TOT","AGRWTH","A","1972",0.8776,
"FRA","POP","TOT","AGRWTH","A","1973",0.8073,
"FRA","POP","TOT","AGRWTH","A","1974",0.6563,
"FRA","POP","TOT","AGRWTH","A","1975",0.4552,
"FRA","POP","TOT","AGRWTH","A","1976",0.3975,
"FRA","POP","TOT","AGRWTH","A","1977",0.4471,
"FRA","POP","TOT","AGRWTH","A","1978",0.4347,
"FRA","POP","TOT","AGRWTH","A","1979",0.4307,
"FRA","POP","TOT","AGRWTH","A","1980",0.5107,
"FRA","POP","TOT","AGRWTH","A","1981",0.5601,
"FRA","POP","TOT","AGRWTH","A","1982",0.5734,
"FRA","POP","TOT","AGRWTH","A","1983",0.5136,
"FRA","POP","TOT","AGRWTH","A","1984",0.4631,
"FRA","POP","TOT","AGRWTH","A","1985",0.4692,
"FRA","POP","TOT","AGRWTH","A","1986",0.4743,
"FRA","POP","TOT","AGRWTH","A","1987",0.4994,
"FRA","POP","TOT","AGRWTH","A","1988",0.5266,
"FRA","POP","TOT","AGRWTH","A","1989",0.5442,
"FRA","POP","TOT","AGRWTH","A","1990",0.5058,
"FRA","POP","TOT","AGRWTH","A","1991",3.0274,
"FRA","POP","TOT","AGRWTH","A","1992",0.4893,
"FRA","POP","TOT","AGRWTH","A","1993",0.4248,
"FRA","POP","TOT","AGRWTH","A","1994",0.3634,
"FRA","POP","TOT","AGRWTH","A","1995",0.3526,
"FRA","POP","TOT","AGRWTH","A","1996",0.3457,
"FRA","POP","TOT","AGRWTH","A","1997",0.3456,
"FRA","POP","TOT","AGRWTH","A","1998",0.3608,
"FRA","POP","TOT","AGRWTH","A","1999",0.5072,
"FRA","POP","TOT","AGRWTH","A","2000",0.6787,
"FRA","POP","TOT","AGRWTH","A","2001",0.722,
"FRA","POP","TOT","AGRWTH","A","2002",0.7215,
"FRA","POP","TOT","AGRWTH","A","2003",0.7028,
"FRA","POP","TOT","AGRWTH","A","2004",0.7306,
"FRA","POP","TOT","AGRWTH","A","2005",0.7481,
"FRA","POP","TOT","AGRWTH","A","2006",0.691,
"FRA","POP","TOT","AGRWTH","A","2007",0.6118,
"FRA","POP","TOT","AGRWTH","A","2008",0.5517,
"FRA","POP","TOT","AGRWTH","A","2009",0.5076,
"FRA","POP","TOT","AGRWTH","A","2010",0.4878,
"FRA","POP","TOT","AGRWTH","A","2011",0.4849,
"FRA","POP","TOT","AGRWTH","A","2012",0.485,
